,URL,Rank,Phishing Score,DGA Score,Malware Score,Phishing Classifier
445,http://everybodyishotisdead.blogspot.com/2009/07/for-free-or-not-for-free.html?showComment=1250024048532,43,0,0,0,0
446,http://www.diy.com/departments/bq-4-roller-sleeve/195928_BQ.prd,3815,0,0,0,0
447,http://www.bathandbodyworks.com/product/index.jsp?productId=57384756&cm_sp=LN-_-Ice+Cream+Shop-_-Vanilla+Berry+Sorbet&cp=11237445.20588186.13381100.12573471,2295,0,0,0,0
448,https://portal.dnb.de/opac.htm?method=simpleSearch&cqlMode=true&query=idn%3D136924557,75313,0,0,0,0
449,https://www.uab.edu/MasterCalendar/EventDetailsAdmin.aspx?data=hHr80o3M7J4BGnbezLeeSsFN7PJRHr2m%2BjneKy3el5EzrpJflmQt4Q6%2BGnuECNaO,26395,0,0,0,0
450,http://www.uea.ac.uk/environmental-sciences/people/profile/i-lorenzoni,55101,0,0,0,0
451,http://www.notdelisi.com/subaylik-sinavi-basvurulari-409/,66749,0,0,0,0
452,http://www.leisurepro.com/Catalog.aspx?op=gcsSearch&Term=spring+straps+for+fins&_escaped_fragment_=ControlName=GCSearchMU%26op=gcsSearch%26Term=spring%2Bstraps%2Bfor%2Bfins%26SearchFlag=all%26AdvSrchSortField=Relevance%26DescSort=0%26Filter=price%253D%255B35.0!40.0)%26Page=1,64528,0,0,0,0
453,https://www.basspro.com/Fishing-Fishing-Accessories-Tools-Pliers-Gaffs/Classification-Saltwater/_/N-1z0uxa4Z1z0vagb,3350,0,0,0,0
454,http://www.gohuskies.com/RSSFeed.dbml?ATCLID=2080173528&DB_OEM_ID=30200,101516,0,0,0,0
455,http://forum.wordreference.com/threads/%E9%A6%96%E9%83%BD%E8%81%8C%E5%B7%A5%E9%9D%A9%E5%91%BD%E9%80%A0%E5%8F%8D%E6%80%BB%E9%83%A8%E9%9D%A9%E5%91%BD%E9%80%A0%E5%8F%8D%E8%80%85%E7%AC%AC_%E5%8F%B7.2597751/,387,0,0,0,0
456,http://www.floridasupremecourt.org/pub_info/summaries/briefs/02/02-2247/index.html,590832,0,0,0,0
457,http://www.whitecapsfc.com/post/2012/05/15/ea-sports-one-watch?quicktabs_club_news_qt=2&quicktabs_mls_standings_quicktabs=eastern,509263,0,0,0,0
458,http://blog.autismspeaks.org/2011/03/23/face-off-for-a-cure/?like=1&source=post_flair&_wpnonce=8ef4095fcf,31062,0,0,0,0
459,http://pandora.com/profile/followers/acontralto,283,0,0,0,0
460,http://www.goodvibes.com/display_product.jhtml?id=13BA99&lref=Cat_catalog70002_cat33909_ALLPRODUCTS_7,103811,0,0,0,0
461,http://www.blueridgenow.com/article/20121106/ARTICLES/121109829/1188/news100?Title=McCrory-wins-NC-governor-s-race-,196651,0,0,0,0
462,https://florida.rivals.com/viewcoach.asp?coach=1469&sport=1&year=2009,2315,0,0,0,0
463,http://www.allstarhealth.com/lj_c_b/black_cohosh/natures_answer.htm,66336,0,0,0,0
464,http://www.brother-usa.com/homesewing/accessories/accessorydetail.aspx?R3AccessoryID=ETP810,12209,0,0,0,0
465,https://www.rhbabyandchild.com/catalog/product/product.jsp?productId=rhbc_prod405047&categoryId=rhbc_cat377374,36933,0,0,0,0
466,http://www.alexandani.com/bangles.html?symbols=1716_1718_1725_1674,11505,0,0,0,0
467,http://pt.urbandictionary.com/define.php?term=lucy%20spencer,626,0,0,0,0
468,http://www.stonybrookathletics.com/gametracker/launch/?event=1224287&school=ston&sport=mbasebl,559050,0,0,0,0
469,https://wiki.waze.com/wiki/index.php/KorjausApua?title=Serbia,9190,0,0,0,0
470,https://sarasotamagazine.com/events/well-sing-for-your-supper/,526662,0,0,0,0
471,http://www.bellaonline.com/newsdtl.asp?name=europeantravel&date=12/22/2010%204:52:12%20PM,123658,0,0,0,0
472,http://www.cyberciti.biz/faq/tag/shell-remove-white-space/,2772,0,0,0,0
473,http://www.infoplease.com/contact.html?origin=%2Fipa%2FA0883084.html,8652,0,0,0,0
474,http://thenextweb.com/insider/2013/01/29/rdio-launches-its-free-music-streaming-service-giving-listeners-access-to-18-million-songs-for-up-to-six-months/?fromcat=all,1825,0,0,0,0
475,http://www.psypokes.com/forums/viewtopic.php?p=349406,104936,0,0,0,0
476,http://itknowledgeexchange.techtarget.com/itanswers/shift-differential/,1910,0,0,0,0
477,http://www.proz.com/?sp=profile&sp_mode=contact&eid_s=1416922,7926,0,0,0,0
478,http://mamieknits.blogspot.com/2011/04/to-run-or-not-to-run.html?showComment=1304084018444,43,0,0,0,0
479,http://www.menupix.com/florida/restaurants/860438/Alva-Country-Diner-Alva-FL,28893,0,0,0,0
480,http://www.independent.co.uk/sport/football/transfers/kenyon-says-lampard-will-see-out-contract-863458.html,472,0,0,0,0
481,http://www.iherb.com/product-reviews/Vega-Sequel-Naturals-Savi-Seed-Karmalized-12-Packs-1-oz-28-g-Each/43627/?p=1&l=es,1288,0,0,0,0
482,http://www.milb.com/milb/stats/stats.jsp?gid=2014_08_31_tenaax_cngaax_1&t=g_box&did=milb,25784,0,0,0,0
483,http://courts.delaware.gov/childadvocate/AOC/MHTF/Help/CustodyMod/rules/index.stm,26982,0,0,0,0
484,https://www.discountmags.com/cart?jssCart=4d6d4f808049530935abdb5eb65fea09,23464,0,0,0,0
485,http://www.invaluable.com/?orderBy=1&order=ASC&filterCountryID=NZ&filterHouseRef=1JCPHOH79O&filterHouseType=alp&filterDays=0&filterCategoryRef=GEKIBCU9K0&filterParentCategoryRef=&page=1,20407,0,0,0,0
486,http://www.grouprecipes.com/vegan/ingredients:black-beans,51865,0,0,0,0
487,http://www.bollynook.com/en/lyrics/10698/jaadu-teri-nazar/,112481,0,0,0,0
488,http://www.pricerunner.se/cl/86/Hemmabiopaket?attr_50375509=56483667&attr_50494299=56483597&retailer=20,12902,0,0,0,0
489,http://www.icpsr.umich.edu/icpsrweb/NAHDAP/csv/studies?keyword%5B0%5D=drug+use&freeData%5B0%5D=true&q=%22risk+factors%22&keyword%5B1%5D=social+behavior&paging.startRow=1&paging.rows=500,2175,0,0,0,0
490,http://www.timeanddate.com/worldclock/distanceresult.html?p1=983&p2=976,647,0,0,0,0
491,http://observer.com/tag/betty-oliver/,8954,0,0,0,0
492,http://www.ebeanstalk.com/single_gifts.php?ageID=28&sex=&q=NEW_TO_SITE&price=$25-OVER&supercategory=18&category=207&subcategory=,587750,0,0,0,0
493,http://gao.gov/browse/topic/Worker_and_Family_Assistance/Public_officials/week,84798,0,0,0,0
494,http://www.watertowndailytimes.com/article/20131025/DCO/710269951/1045,96029,0,0,0,0
495,http://www.macon.com/classified-ads/Employment/classification/MICBConstruction?fb_sf_published_at_l=[*%20TO%201370404800]&sort=is_featured_b%20desc%2Cpublished_at_l%20desc,61562,0,0,0,0
496,http://www.hotrodders.com/classifieds/showproduct.php?product=9614&sort=1&cat=2&page=3,109073,0,0,0,0
497,http://www.petsmart.com/gsi/webstore/WFS/PETNA-PETUS-Site/en_US/-/USD/ViewProduct-Start,2827,0,0,0,0
498,http://www.un.org/spanish/sc/committees/1737/index.shtml,2985,0,0,0,0
499,http://www.julipa.com/shop/golddigga/hudson-onslow/thierry-mugler/fashion/1/_/N-1ytvdjaZ1z136srZ1z1332oZ1ytw0bp/products/show.action?hnid=11171984&spv=true&type=cmr,305191,0,0,0,0
500,http://www.drillspot.com/machining/machine-tool-accessories/drill-bushings/?spc=Finish%3DSteel_Inside%20Dia.%3D0.386%22,289133,0,0,0,0
501,http://www.hockeyfights.com/players/1834/fightcard_quickie,91012,0,0,0,0
502,http://forums.eslcafe.com/teacher/profile.php?mode=viewprofile&u=3358,25538,0,0,0,0
503,http://www.indeed.com/q-Licensed-Master-Social-Worker-l-San-Leandro,187,0,0,0,0
504,http://www.fruitsandveggiesmorematters.org/archives/36353?mt=200707,102657,0,0,0,0
505,https://library.villanova.edu/Find/Record/1258601,27490,0,0,0,0
506,http://lookbook.nu/s/Viktor+Beige+Trousers,14765,0,0,0,0
507,http://www.tripadvisor.ca/LocationPhotoDirectLink-g48869-d250879-i50461290-Brick_House_Bed_Breakfast-Westfield_Chautauqua_County_New_York.html,4741,0,0,0,0
508,http://dugi-doc.udg.edu/handle/10256/7202/browse?rpp=20&order=ASC&sort_by=-1&etal=-1&type=subject&starts_with=K,66391,0,0,0,0
509,http://allrecipes.com/recipe/21090/vegetarian-four-cheese-lasagna/?prop24=RD_RelatedRecipes,343,0,0,0,0
510,http://www.gifts.com/pagenotfound_r.aspx?aspxerrorpath=/gifts/recipient/pre-school-2-5-boy/computers-electronics/creative-thinker/pk3kifwcjyda/default.aspx,19134,0,0,0,0
511,http://skyscraperpage.com/cities/?buildingID=14145,37330,0,0,0,0
512,http://www.glamsham.com/picture-gallery/sayali-bhagat-gallery/celeb/1119/184/index.htm,11739,0,0,0,0
513,http://www.smh.com.au/queensland/girl-15-slashed-mans-throat-police-20121217-2bk0i,1264,0,0,0,0
514,http://tools.ietf.org/id/draft-ietf-lemonade-burl-04.txt,12648,0,0,0,0
515,http://www.videosexarchive.com/index.php?q=film%2Bsex%2Barab,11836,0,0,0,0
516,http://www.helmutlang.com/designer-clothing/womens-dressy-tops/womens-tops,299064,0,0,0,0
517,http://blackhawks.nhl.com/club/gallery.htm?id=33595&location=/photos&pg=1,876,0,0,0,0
518,http://vi.sualize.us/anotherpic_morning_nature_dew_picture_xWKr.html,27537,0,0,0,0
519,http://www.emsc-csem.org/Earthquake/Testimonies/maps.php?id=281873,35326,0,0,0,0
520,http://clubindustry.com/stepbystep/retention/fitness_focus_retention_3,384023,0,0,0,0
521,https://myaccount.nytimes.com/auth/login?URI=http%3A%2F%2Fwww.nytimes.com%2F2013%2F04%2F29%2Fworld%2Fasia%2Fcia-delivers-cash-to-afghan-leaders-office.html%3F%3D_r%3D6&REFUSE_COOKIE_ERROR=SHOW_ERROR,116,0,0,0,0
522,http://www.bergdorfgoodman.com/Beauty/All-Brands/All-Brands/Womens/Sunglasses/cat423303_cat238207_cat20087/c.cat,13188,0,0,0,0
523,http://www.streamingsoundtracks.com/modules.php?name=Your_Account&redirect=posting&mode=quote&p=111769,549150,0,0,0,0
524,https://eosweb.larc.nasa.gov/MISR/plume/AlaskaSummer2009/Alaska2009/050947/Plumes_O50947-B40-P5.txt,1175,0,0,0,0
525,http://www.topshelfcomix.com/catalog/the-surrogates-5-of-5/478?mobile=off,949004,0,0,0,0
526,http://newyork.backpage.com/Restaurants/classifieds/EnlargeImage?oid=26545887&image=26545883,796,0,0,0,0
527,http://www.tripadvisor.co.kr/Attractions-g2349651-Activities-c20-Bouches_du_Rhone_Provence.html,27596,0,0,0,0
528,http://www.bloomberg.com/research/stocks/news/article.asp?docKey=600-201309121322APDIGITLFINANCE__Insurance_Midday_Glan-1&ticker=AIG,372,0,0,0,0
529,http://www.tennisforum.com/newreply.php?do=newreply&p=8682404,79840,0,0,0,0
530,http://www.ihg.com/crowneplaza/hotels/us/en/hd/united-states/california/san-bruno-hotels?action=list&p=0&pageSize=10,1785,0,0,0,0
531,https://www.questia.com/read/11883524/fessenden-of-maine-civil-war-senator,18387,0,0,0,0
532,http://www.getrichslowly.org/forum/viewtopic.php?f=1&t=4609&view=previous,46546,0,0,0,0
533,http://www.celebuzz.com/photos/the-voice-judges-meet-in-l-a/the-voice-press-conference-6/,10029,0,0,0,0
534,http://www.alislam.org/gallery2/v/album99/album102/album103/JalsaUSA2010/Friday/JalsaSalanaUSAJumahSessions12.jpg.html,85261,0,0,0,0
535,http://www.scribd.com/doc/61913083/Pengertian-Ideologi,551,0,0,0,0
536,http://www.educause.edu/library/it-effectiveness?filters=sm_cck_field_super_facet%3A%22EDUCAUSE%20Library%20Items%22%20tid%3A30367%20ss_cck_field_conceptual_content_type%3ABLOG%20tid%3A18349&solrsort=score%20asc,45078,0,0,0,0
537,http://www.amiclubwear.com/shoes-boots-op-rider-11purple.html,34944,0,0,0,0
538,http://www.6pm.com/spy-optic-eliza-black-paisley-black-fade-lens,694,0,0,0,0
539,http://www.testimania.com/testi/testi_canzoni_di_natale_10575/testi_other_33314/testo_joy_to_the_world_360843.html,164570,0,0,0,0
540,http://search.peninsulaclarion.com/fast-elements.php?type=standard&profile=kenai&querystring=%22HILARY%22,311659,0,0,0,0
541,http://www.miamiherald.com/classified-ads/Real+Estate/classification/MIHFTownhouse-Townhome?start=20&fb_sf_published_at_l=[*%20TO%201358917200]&sort=is_featured_b%20desc%2Cpublished_at_l%20desc,6915,0,0,0,0
542,http://www.turbosquid.com/3d-models/wall-digital-3d-max/472197,10136,0,0,0,0
543,http://www.tomtom.com/rss/?TT=16a0beb0-baba37bd-16a0beb2-baba37bd-00000002-p6cvold19tdv6qo805gjhfr7d4,3904,0,0,0,0
544,https://wiki.freebsd.org/201309DevSummit?action=AttachFile&do=view&target=toolchain-and-build-eurobsdcon2013.pdf,17625,0,0,0,0
545,http://www.burdastyle.com/projects/pink-hoodie?image=14738,28061,0,0,0,0
546,http://www.focusfanatics.com/forum/newreply.php?do=newreply&p=4410305,94259,0,0,0,0
547,http://cakesdecor.com/BakedByBecky/topics,167062,0,0,0,0
548,http://www.oper-frankfurt.de/en/page274.cfm?stueck=372&stueckdatum=2088,522683,0,0,0,0
549,http://support.sprint.com/support/article/Program_your_MM7400_by_Sanyo/case-vw371511-20090826-152043?INTNAV=SU:DP:OV:UG:Mm7400BySanyo:ProgramYourMm7400BySanyo,1221,0,0,0,0
550,http://esupport.sony.com/US/model-search/FR/model-home/template_id/1/region_id/1/template/EN/tab/tutorials/mdl/HDRPJ200S,2459,0,0,0,0
551,http://idahoptv.org/schedules/listings.cfm?calDate=5&calMonth=3&calYear=2013&TZ=PT&thisChannel=WORLD&view=Current&startTime=06:30:00,203395,0,0,0,0
552,http://www.valorebooks.com/textbooks/behavior-modification-principles-and-procedures-5th-edition/9781111306113,37129,0,0,0,0
553,http://mirror.augusta.com/stories/2010/01/21/spo_563969.shtml,60667,0,0,0,0
554,http://www.gartendatenbank.de/forum/kranke-kletterrose-im-sommer-radikal-zurueckschneiden-t-625-1,248449,0,0,0,0
555,http://www.glamsham.com/download/poster/u-r-my-jaan-posters/1751/1/index.htm,11739,0,0,0,0
556,http://askubuntu.com/questions/199214/whats-the-difference-between-ubuntu-and-backtrack/199223,1089,0,0,0,0
557,http://www.tripadvisor.com.ar/VacationRentals-g1185095-Reviews-zfn5-Black_Rock_Tobago_Trinidad_and_Tobago-Vacation_Rentals_With_Pools.html,10590,0,0,0,0
558,http://www.marinij.com/general-news/20130214/video-weapons-turned-in-during-gun-buyback-destroyed,79834,0,0,0,0
559,http://www.food.com/user/448086/chickin-lickin-40912689,921,0,0,0,0
560,http://www.nowrunning.com/video/item.aspx?it=7905,21912,0,0,0,0
561,http://www.kettering.edu/events/formula-sae-meeting-0,143142,0,0,0,0
562,http://cgsc.contentdm.oclc.org/cdm/singleitem/collection/p4013coll3/id/2732/rec/10,9436,0,0,0,0
563,http://blade.nagaokaut.ac.jp/cgi-bin/vframe.rb/ruby/ruby-talk/324036?323881-326028,125750,0,0,0,0
564,http://www.unpan.org/DPADM/CEPA/587/language/Events/PublicServiceDayAwards/tabid/1094/language/Library/DPADMUNDESAPublications/tabid/1174/language/Blog/tabid/821/language/en-US/Default.aspx,393800,0,0,0,0
565,http://www.retrojunk.com/content/child/youtube/page/42/soylent-green,137232,0,0,0,0
566,http://www.journalscene.com/article/20130709/SJ04/130709741/1146/BI22/living-spaces,833113,0,0,0,0
567,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2000001100001&lng=en&nrm=iso,9566,0,0,0,0
568,http://www.gojacks.com/rss.dbml?ATCLID=205426398&SPID=0&DB_LANG=C&DB_OEM_ID=15000&db_oem_id=15000&media=news,677350,0,0,0,0
569,http://www.myheritage.com/site-family-tree-118125832/myheritage-drzewo-genealogiczne-s%C5%82awnej-osoby-karola-wojty%C5%82y?treeMode=immersive,4505,0,0,0,0
570,http://www.cbssports.com/mlb/teams/stats/STL/st-louis-cardinals/preseason/HIT-EXT/yearly?_1:col_1=6/,521,0,0,0,0
571,http://cgsc.contentdm.oclc.org/cdm/singleitem/collection/p4013coll7/id/776/rec/450,9436,0,0,0,0
572,https://typekit.com/fonts?classification=handmade&collection=trial&language%5B%5D=es&language%5B%5D=it&language%5B%5D=nl&recommended-for%5B%5D=headings&sort=rank&weight%5B%5D=light&weight%5B%5D=heavy&x-height=low,10264,0,0,0,0
573,http://www.magnetstreet.com/browse/market/517/categoryList/5429,128783,0,0,0,0
574,http://www.craftsy.com/patterns/knitting?_ct=wberqbdql-fqjjuhdi&page=3&sortBy=relevance&secondaryItemType=Socks&difficulty=ONE,2689,0,0,0,0
575,http://www.mondebio.com/catalogue.php?cID=60_0_0_1&fabsel=0&lID=3,105996,0,0,0,0
576,http://thementalpausechronicles.blogspot.com/2009/12/this-n-that-thursday-holiday-style.html?showComment=1261139705186,43,0,0,0,0
577,https://billiescraftroom.wordpress.com/2010/11/19/video-tutorial-alcoholic-baubles/?like=1&source=post_flair&_wpnonce=04d8dffccf,42,0,0,0,0
578,http://www.badcaps.net/store/login.php?osCsid=qec3u5vmgdc92frh7r1cm0bv10,82486,0,0,0,0
579,http://hotair.com/headlines/archives/2013/02/22/dude-1693/feed/,7079,0,0,0,0
580,http://guiadoturistaembarretos.blogspot.com/2011/05/relacao-de-postos-de-saude-em-barretos.html,43,0,0,0,0
581,http://www.styleforum.net/t/141581/allen-edmonds-appreciation-thread/9960,15534,0,0,0,0
582,http://www.spelman.edu/career-center/about-us/administration/business-and-financial-affairs/administrative-services/mail-center/about-us/news-and-events/privacy-policy,211419,0,0,0,0
583,http://www.slowtrav.com/italy/vr/review.asp?n=1845,362305,0,0,0,0
584,http://www.ringling.edu/campus-student-life/life-ringling/campus-buzz/campus-buzz-archives/2011/andy-garcias-visit-to-the-ringling-college-campus-hits-the-news/?nomobileredirect=%2Fproc%2Fself%2Fenviron,241322,0,0,0,0
585,http://www.godlikeproductions.com/forum1/message1923652/reply32204744/abusive,12056,0,0,0,0
586,http://www.ireland.com/themes/homepage/giants-causeway-waves-background?rurl=/en-us/destinations/offer/0-211,47143,0,0,0,0
587,http://ugc.opentable.com/profiles/0938/51171540/profile.htm,1328,0,0,0,0
588,http://www.bloomberg.com/research/stocks/private/person.asp?personId=2247663&privcapId=2247669&previousCapId=177031&previousTitle=GENERAL%20ELECTRIC%20CO,372,0,0,0,0
589,http://www.bulbs.com/Incandescent_Bulbs/5.375-5%22_--_under_10%22-Length_(in)/Double_Contact_Bayonet_(BA15d)-Base/results.aspx,75912,0,0,0,0
590,http://ink361.com/app/users/ig-27517349/hauspanther/photos/ig-641634098320029805_27517349,2152,0,0,0,0
591,http://www.pcconnection.com/product/targus-bubble-free-adhesive-clear-screen-protector-for-ipad-2-ipad-3-save-3-through-8.31.14/awv1245us/13923218?cac=BrandsItem,75083,0,0,0,0
592,http://blog.extraspace.com/2014/04/11/rotate-storage-unit/,57333,0,0,0,0
593,http://www.zipcar.com/sandiego/find-cars?zipfleet_id=1088191837&return_url=gift/get,16915,0,0,0,0
594,http://southlandchristian.org/blogs/harrodsburg-road-/behind-the-scenes-what-goes-into-a-weekend-kids-service/,648611,0,0,0,0
595,http://www.knittinghelp.com/forum/archive/index.php/index.php?t-84076.html,76031,0,0,0,0
596,http://www.wattflyer.com/forums/search.php?s=5451bba15e1e5a749a8ed8857a8aea87&searchid=4564977,474534,0,0,0,0
597,http://www.arbornetworks.com/news-and-events/press-releases/recent-press-releases/4785-arbor-networks-honored-as-gold-winner-in-the-9th-annual-2013-security-industry-s-global-excellence-awards-in-the-best-overall-security-company-category,189343,0,0,0,0
598,http://www.academy.com/webapp/wcs/stores/servlet/Product_10151_10051_902153_-1__?color=White%252FBlack%252FChrome&N=558540679+10001,4089,0,0,0,0
599,http://sqlblog.com/tags/SQL+Server+2012/SQL+Server/Data+Warehousing/Business+Intelligence/Expression+Language/default.aspx,130634,0,0,0,0
600,http://www.toledoblade.com/HighSchool/2009/04/16/Sidelines-Arrows-aim-for-back-to-back-titles.html,48367,0,0,0,0
601,http://relish.com/category/heroes/,173141,0,0,0,0
602,http://www.lemonde.fr/politique/article/2013/01/29/droit-de-vote-des-etrangers-jean-marc-ayrault-monte-au-creneau_1823952_823448.html,698,0,0,0,0
603,https://www.cbd.int/user/rate.shtml?pid=6271&key=9165dd8ab75209a8b5d1c8deb7b8e828&returnurl=%2Frecommendation%2Ficcp%2F%3Fid%3D7488,208691,0,0,0,0
604,http://variety.com/2006/film/markets-festivals/united-states-case-1200335114/,1790,0,0,0,0
605,http://www.wunderground.com/cgi-bin/findweather/getForecast?query=47.33333206,476,0,0,0,0
606,http://www.newbelgium.com/not-found.aspx?aspxerrorpath=/culture/beer/brewery/company/beer/red-hoptober.aspx,175657,0,0,0,0
607,https://www.teamrankings.com/ncaa-basketball/matchup/panthers-hawks-2012-03-14/team-game-log/?per=502,49063,0,0,0,0
608,http://www.hockeyfights.com/forums/2518865-post53.html,91012,0,0,0,0
609,http://www.rakuten.com/prod/columbia-staircase-bunk-bed-twin-over-full-with-2-flat-panel-bed/246885039.html?sku=246885039,1184,0,0,0,0
610,http://www.edmunds.com/nissan/maxima/1999/consumer-reviews/great-car.html?reviewId=5041699&styleId=6189&sub=,1590,0,0,0,0
611,http://sachachua.com/notebook/wiki/2003.01.18.php?month=10&year=2012,458604,0,0,0,0
612,http://sports.dinamalar.com/DownLoadMask.aspx?Value1=crouch.jpg,2907,0,0,0,0
613,http://www.ranker.com/list/amisha-patel-movies-and-films-and-filmography/reference,1623,0,0,0,0
614,http://www.phoenixrealm.com/webmaster-tools-content-analysis-feature/,621632,0,0,0,0
615,http://www.scmp.com/print/article/731427/caught-deadly-conspiracy,6664,0,0,0,0
616,http://www.scholastic.com/browse/article.jsp?id=3755144,4255,0,0,0,0
617,http://www.betisweb.com/enciclopedia/index.php/Real_Betis_Balomp%C3%ADe,349706,0,0,0,0
618,http://www.serebiiforums.com/showthread.php?586659-Who-is-your-favorite-Unova-league-rival&goto=nextoldest,99696,0,0,0,0
619,http://www.foxsports.com/mlb/darren-oliver-player-injuries,1296,0,0,0,0
620,http://www.yesterdaystractors.com/pbwork/messages/24750.html,56927,0,0,0,0
621,https://www.neb.com/account/sign-in?r=https%3A%2F%2Fshop.neb.com%2FMember%2FDefault.aspx%3Ftokenid%3Da9c42882-3887-4b5f-9ace-16aa87c7f3f7,59582,0,0,0,0
622,http://www.terrysvillage.com/home-decor/entertaining/ceramic/brown-a1-163865+1440+1398-1-1.fltr,573155,0,0,0,0
623,https://www.logos.com/products/4891/seeinside?iframe=True&height=600&width=600,10753,0,0,0,0
624,http://www.gordonsjewelers.com/family/index.jsp?categoryId=2651131&fg=&ff=StorePrice&fv=00005000~-~00009999&fd=%2450.00+-+%2499.00&fg=&ff=PAD&fv=Stone+Type%2FOnyx&fd=Onyx&fg=&ff=PAD&fv=Style%2FEarrings&fd=Earrings&size=12,160114,0,0,0,0
625,http://archinte.jamanetwork.com/article.aspx?articleid=776448,18266,0,0,0,0
626,http://uk.spacenk.com/en_GB/brands/?prefn1=skinSolution&prefn2=brand&prefv1=Anti-Aging%7CHydration&prefv2=INA%20CRYSTALS%7CACQUA%20DI%20PARMA%7CNUDE%7CKATE%20SPADE%7CTATA%20HARPE%7CDR%20BRANDT%7CELEMENTAL%20HERBOLOGY,42960,0,0,0,0
627,http://alibi.com/events/57051/calendar.html?mobile=y,370676,0,0,0,0
628,http://www.seibertron.com/sightings/item.php?item_id=1137,75445,0,0,0,0
629,http://boards.ancestry.com/surnames.mannix/3.4.8.9.10.1.2.1/mb.ashx,507,0,0,0,0
630,http://www.corbisimages.com/stock-photo/royalty-free/42-21638123/woman-playing-volleyball,25938,0,0,0,0
631,http://www.caf.wvu.edu/kearneysville/disease_descriptions/ompxdis.html,21665,0,0,0,0
632,http://hiphopdx.com/reviews/id.1573/title.nelly-50,12936,0,0,0,0
633,http://www.merriam-webster.com/browse/dictionary/misfortune,1081,0,0,0,0
634,http://dna-1.deviantart.com/art/COH-Playstyle-Illustration-D-352527822,223,0,0,0,0
635,http://www.sherdog.com/pictures/gallery/event/43071/173027/,4345,0,0,0,0
636,http://www.footytube.com/video/mourinho-comments-on-chelsea-after-questions-about-rooney-banned-ambient-186618?ref=wv_relbox,12446,0,0,0,0
637,http://www.gardenguides.com/113739-different-kinds-flowers-flowering-plants.html,85837,0,0,0,0
638,http://tw.18dao.net/%E5%90%8D%E4%BA%BA%E5%90%8D%E8%A8%80/%E5%9F%B9%E6%A0%B9,63830,0,0,0,0
639,http://www.nbcchicago.com/entertainment/television/NATL-Hollie-Cavanaugh-Fizzles-on-American-Idol-146229765.html,13212,0,0,0,0
640,http://wfae.org/post/why-science-non-issue-electionagain,586021,0,0,0,0
641,http://www.unav.edu/web/escuela-tecnica-superior-de-arquitectura,114564,0,0,0,0
642,http://www.maracayhomes.com/floorplans/page-lyons-gate/,711229,0,0,0,0
643,http://www.mixedmartialarts.com/ns/mma.cfm?go=login.home&return=go%3Dfriend%2EignoreList%26user%3DJoeMimic%26return%3Dgo%253dforum%2EversionCheck%2526forum%253d1%2526thread%253d2093076%2526postPage%253d1%2526version%253d2,16286,0,0,0,0
644,http://www.usacycling.org/results/index.php?compid=183545,115436,0,0,0,0
645,http://gamedev.stackexchange.com/questions/26287/how-to-spawn-a-character-at-certain-point-and-walk-to-a-set-point?answertab=active,173,0,0,0,0
646,http://www.cooltools.us/EmailaFriend.asp?ProductCode=GEM-196-4,244056,0,0,0,0
647,http://www.thesundevils.com/ViewArticle.dbml?SPID=126726&DB_OEM_ID=30300&ATCLID=208244655,132587,0,0,0,0
648,http://docs.spring.io/spring-integration/docs/2.0.0.RC1/reference/html/splitter.html,6218,0,0,0,0
649,http://css.snre.umich.edu/index.php?gclid=CLegt47dmJECFRcoEAodpiSy3Q,2175,0,0,0,0
650,http://www.ksl.com/index.php?nid=148&title=different-kind-of-christmas-carol-production-hits-the-road&s_cid=queue-19,1918,0,0,0,0
651,http://www.familysecuritymatters.org/publications/id.3387/pub_detail.asp,354511,0,0,0,0
652,http://sabr.org/latest/sabr-connecticut-chapter-presents-base-ball-mark-twains-time-september-17-2014,320948,0,0,0,0
653,http://www.swinglifestyle.com/profile/lookup.cfm?usercode=45451678,15321,0,0,0,0
654,http://www.tripadvisor.it/Hotel_Review-g1568600-d1567606-Reviews-Otago_Central_Hotel_Hyde-Hyde_Otago_Region_South_Island.html,2434,0,0,0,0
655,http://freecode.com/tags/init?page=1&sort=created_at&with=&without=5163,70817,0,0,0,0
656,http://www.iha.com/Short-term-rentals-Dalmatia-Guest-house-bed-and-breakfast/oEP/&np=5,241201,0,0,0,0
657,http://www.autoblog.com/used-list/make1-Audi/model1-A4/location-Walnut+Creek+CA/features-4-Wheel+Independent+Suspension,2134,0,0,0,0
658,https://www.reverbnation.com/page_object/page_object_favorites/artist_2769906?favorites_page=4488,4779,0,0,0,0
659,https://www.jamescitycountyva.gov/webtrac/wbwsc/webtrac.wsc/wbfr0220.html?xxbook=Y&xxfacil=SHELT%7CMCP%7CMCPL1&wbsi=946b4e6f-42c4-14a9-e311-816150deadc6,407900,0,0,0,0
660,http://pt.urbandictionary.com/author.php?author=Jay+Takeda,626,0,0,0,0
661,http://www.forsyth.cc/publichealth/nursing.aspx?StoryID=18350,310849,0,0,0,0
662,http://www.xlathlete.com/view_exercise.jsp?exercise_id=1171&browse_sport_id=0,950112,0,0,0,0
663,http://www.websitemagazine.com/content/blogs/posts/archive/2011/03/25/listen-effectively-marketing-mobile-apps.aspx,25370,0,0,0,0
664,http://www.katagroup.com/Web-PR-new/pr-new/online-October-2012/23-4/Web-PR-new/kata-beach/location.htm,680269,0,0,0,0
